Birth,Death
8.001256029506461,8.012462386774956
7.89911551766154,8.026815825784091
7.886893434238951,8.05813119255269
7.913565280216297,8.059386623857634
7.931465296774554,8.083730827114323
7.903241599409507,8.084560632090735
7.916338958552593,8.084974114614468
7.91458739290778,8.08750089055396
7.932028569805199,8.094471029886524
7.983380738406096,8.122094338634945
7.935552062746421,8.125517397810825
8.000471530453812,8.128100178773662
7.945129561676068,8.14552032242937
8.006857607539104,8.147888756236306
7.960339613760239,8.148846980358387
8.019622276847642,8.157065640608124
8.109596766750357,8.163049120889447
8.104112676969013,8.164588322658968
7.993321951142665,8.170671109634878
7.99772361639049,8.171662662614938
8.059215708484633,8.172214268992745
8.041605267146732,8.181152226698071
8.069008746580042,8.183968095232707
8.048983250628584,8.189167553472204
8.049043017689861,8.199900506102455
7.998944669567559,8.202041638069453
8.06408133444264,8.202549037307254
8.044647269516622,8.207331222224195
8.0601450539049,8.214149117927999
8.040117060893298,8.216149725357788
8.126571209316793,8.230488395755678
8.099099573344827,8.238882953830537
8.140161559993057,8.241224584448261
8.155399288651108,8.244052839148942
8.122903135790317,8.245112470643912
8.172647948226054,8.245858847091114
8.11943887309182,8.25288313136101
8.13101436809449,8.258488515028844
8.143407058450647,8.2722159138449
8.091451525146681,8.274980788810776
8.10106269287697,8.274981853586995
8.089629807396525,8.276976599264522
8.197470909302481,8.282049032716639
8.134558383562082,8.283520243580934
8.176521737110066,8.284481260326128
8.124841123460145,8.28518721659174
8.149581280144783,8.290069356101906
8.232566698605332,8.294876152390213
8.190885649538377,8.296081122634096
8.116302198776289,8.298362180799725
8.184706348434695,8.299996925174495
8.127876933374026,8.309257675811764
8.130786113978516,8.310664228344375
8.188261250362292,8.313112996456923
8.145405655042566,8.31483190495334
8.19619164502032,8.324266065791306
8.150465826227986,8.32621425408616
8.207487327794217,8.326665337225847
8.242198856228955,8.327349806658283
8.239583250190805,8.328029965696942
8.16797368415482,8.333247907307504
8.188149853571922,8.337030467018023
8.170590142266619,8.340012975519173
8.02906475198041,8.343572858121798
8.189109860349433,8.350356667231438
8.225158458655327,8.360621847852734
8.197031108516654,8.362648719643834
8.216357079387429,8.363300820719122
8.182163910608104,8.363303976342012
8.2431571600044,8.375089844313704
8.252730731689338,8.380956471180948
8.24685916811912,8.381639416333151
8.256076879447079,8.391456138712483
8.232109456547215,8.398096758360099
8.243251882328096,8.399754211618243
8.37370349267508,8.400993135369134
8.243150822320498,8.404997746270514
8.30265620023068,8.419860280731854
8.32083554328806,8.421230993457549
8.38226574459927,8.424002793295326
8.377310392013412,8.425851877902236
8.38562419051873,8.434148174104205
8.28524111563729,8.451839167144712
8.385241182904355,8.454231031706637
8.33067437357381,8.458513011138464
8.311177011844428,8.459886920974924
8.40780589256438,8.460865839965031
8.41636199556022,8.462327494736543
8.36197459561158,8.464646939388452
8.354519196706512,8.46574346927602
8.295311023997161,8.468244877618503
8.351894226962482,8.47921171215652
8.466842233937928,8.48391174355081
8.35170852496952,8.491492647508265
8.425022631511904,8.496959614299172
8.465875490899524,8.502510427861925
8.349638753685358,8.503451480348907
8.432239536427584,8.5061107131314
8.325607445322472,8.50770216091699
8.469515192253832,8.515161930521941
8.44614535658628,8.531124374694347
8.444165659425746,8.550285097569379
8.48179424962639,8.562929469282636
8.511266245852344,8.584167279592979
8.528568362669024,8.594942018035065
8.547168451795088,8.6275515722626
8.556008428461757,8.664710356719656
8.627731429090352,8.6721644789862
8.578555580927793,8.710317604558172
8.645490320149188,8.736246465714306
8.757083780836526,8.7703335798602
