Birth,Death
6.11202475765424,6.305932704416759
6.48584651277929,6.579264249012846
6.594584083525238,6.679947575527768
6.025973037137092,6.931991133325656
6.926338879846583,6.952004849932808
6.980416265405722,7.008503662329828
7.093313028162015,7.1057971240474185
7.1471723572084365,7.155668768743787
7.158235995574007,7.167473608249324
7.1624350414185125,7.170252993912593
7.175907284122559,7.182070527891666
7.180111214161231,7.187154113148823
7.199769097633771,7.204838830959863
7.218254893498397,7.22138834164485
7.211340105318243,7.221506911935521
7.237093996625916,7.239211802202448
7.2463683294000845,7.2490759901877055
7.2503006710944256,7.25272652197903
7.2651209344187215,7.26628233064922
7.273457636057405,7.275554097355956
7.279393302017297,7.282130931512416
7.307408988771442,7.308350865597308
7.311461908645755,7.313166946912906
7.317355570257671,7.318326009227985
7.331693907028228,7.334310234695991
7.346941961820139,7.348295543981596
7.348200837760942,7.348536571321769
7.35133618128495,7.3514545669957
7.353834491897842,7.353902029203631
7.360212986427541,7.360698359953609
7.361293067926661,7.361416456323047
7.363559386266432,7.364840675269059
7.367206756493033,7.3683104408080595
7.369384395369551,7.369506535491698
7.374821571595021,7.375499273152599
7.373913646709003,7.375891690570315
7.375576835022002,7.376012501218752
7.379493340183444,7.380125323779108
7.381493159931324,7.381705422293527
7.381705340244707,7.381751445034294
7.391245255218564,7.3913081772499245
7.403195309535988,7.4031982525025
7.450590320747551,7.45060156375982
7.46002229847528,7.46007050118922
7.258366028992246,7.486958114172277
5.802120673651018,7.509772702564837
5.802092488659387,7.613133797067775
7.183350962952932,7.619838710478364
6.724303549345976,7.751251763834395
6.0686517576837105,7.793737630821453
5.845676390539412,7.796153516244992
6.191812223431786,7.815167457423174
6.161094793384564,7.836146810782216
6.145660862674255,7.84121141989192
6.310423216076146,7.8425884389541025
6.278416976398603,7.845444670989849
6.023867436255458,7.853779741914236
6.842647347506528,7.854862183451575
6.24075098072467,7.854915169463122
6.212357579409926,7.856650544289082
5.90375057977964,7.8777517473883805
6.187062752008444,7.882595031660425
6.12330352407362,7.886398450447256
6.302624201256297,7.889203583098444
7.793207030961614,7.898477022201339
6.507380487281807,7.902351574236627
6.166924923247837,7.902709199726974
6.338771435192587,7.911575455445993
6.519522479333887,7.92384204769874
6.304058553718733,7.938859633869994
6.245291685471784,7.950410390924066
6.370580528248183,7.9691083874825495
6.615915567854941,7.981601278037409
6.551386439956676,7.985945629119651
6.388237700176276,7.98597695117218
6.61405984227277,7.988610712606575
6.456809989900717,7.992280448758681
6.278850284582192,7.99378079263319
6.167328647811928,7.994309628633831
6.386342015541231,7.9950349537442875
6.330884712991073,8.003303349069501
6.394734748108931,8.007117935292383
6.476745855530901,8.011254626034582
7.813126717881701,8.02544146165513
6.526256069264104,8.03321650036292
6.210307699565931,8.033871717208903
6.2680225283864255,8.036814929262398
6.565966707053193,8.044777326019979
6.622204121145273,8.04534595315739
6.3581538798651716,8.045487634027214
6.518237957971579,8.05040552588575
6.465722403386625,8.0528953235771
6.349567383354952,8.05333374254879
6.646143860017787,8.059914280860319
6.563716963651206,8.064325509378328
6.308166118684824,8.069375094353536
7.7163718799972685,8.069662154735868
6.525175410795757,8.073662387019892
6.417404613526701,8.078857199326333
6.493415420862505,8.078978389744034
6.313380415055292,8.083414483366997
6.589819306050359,8.085022418603781
6.460635198636809,8.08551315122141
6.438277044327151,8.091749045300492
6.618722577348308,8.093095184514382
6.687711836439021,8.09455996525342
6.492101306591991,8.096224602483506
6.424253715463706,8.100796407689103
6.504984938975341,8.102835290596545
6.628925285732521,8.109411308473263
6.578980384827631,8.113836263702968
6.330163983581556,8.119704741604988
6.384207646021892,8.12649551955479
6.457291408630454,8.128440587844064
6.760519145446313,8.136360890168598
6.397150442808397,8.137839589097739
6.762206413340629,8.139077588659978
6.71238834898476,8.14150492138122
6.471438411300667,8.149272608545957
6.524776851684919,8.152155197893492
6.677079262684167,8.156289059613751
6.747458119611906,8.160762934355624
6.489153007440124,8.170692700469921
6.573966369082008,8.170716077952033
6.434896351836759,8.1721525676609
6.598270115457538,8.172656066085036
6.5836482621269425,8.183904289799734
6.605688226953362,8.186110282714655
7.23039531495715,8.186873849664693
6.700049944190258,8.187137757202482
5.695475718215757,8.191521054046344
6.980885215164335,8.19229139608608
