Birth,Death
6.688926054691457,7.138773133274775
7.471685726062228,7.670707461074231
7.486639777229845,7.691983996550277
7.571224316872668,7.7696797995153055
7.651959832452269,7.813021182797584
7.661974671223934,7.8629680682698275
7.838533462445348,7.8764226595120075
7.797151297620798,7.879866169533067
7.8112685769366434,7.915221707629265
7.791271850801693,7.917306857431219
7.8620035819360385,7.92918589582356
7.8491648781835055,7.936766011764064
7.833494037998291,7.962410899528335
7.894521841747983,7.968535542412239
7.958157450807178,7.974101337743363
7.853653305862238,7.977032701481141
7.763698231224185,7.988263340523011
7.846608004140553,7.991828720306746
7.801143383291516,7.994767186290354
7.889432802292675,8.039054320206656
7.986941302143759,8.041378209897447
8.02769461769066,8.042595701687796
7.910417834235988,8.05435985061893
7.898656836570943,8.054852338963215
7.904688632594545,8.060201584159557
7.9041980751401235,8.0622650872543
7.873374883041842,8.070976952199002
7.93606493228829,8.075833687251066
7.914034400923245,8.087700013918639
7.9868056793051965,8.09832939430822
7.933089709050806,8.101778913656482
7.952141442617945,8.11583560220274
8.083024764308984,8.136103468217051
7.985362752731967,8.137038694442646
8.033648331036744,8.14343949825544
8.015269493883018,8.144276088394818
8.024824236796057,8.158458975040384
7.959632803273463,8.162877676474695
8.005965499258286,8.171337543543764
8.069543213909572,8.187737630703266
8.066450713098288,8.188760970196311
8.112585322201266,8.194485398107789
8.028471039424097,8.197764970570542
8.013087304182942,8.199568682351227
8.014645020702424,8.203892945626492
8.044591279261605,8.20747568501315
8.128855598160992,8.213043024340802
8.036469711536695,8.21310175806804
8.119052539062576,8.213299929828745
8.189984843138681,8.21644959028247
8.140354181492444,8.221741856057633
8.06519290537556,8.223783738462316
8.115992315505245,8.224252139688005
8.174027914250804,8.228909922504622
8.068983093897549,8.229866058304566
8.149218625427647,8.23200454534814
8.118744372198154,8.233720865071025
8.080492102131894,8.234385633916036
8.19878923838563,8.23831523523982
8.203439682670219,8.24218523666922
8.157455310096157,8.245418604431226
8.197824202545853,8.247039411524849
8.069154629069558,8.255705819182394
8.153210215626032,8.257720212244692
8.126212483396582,8.258071359539112
8.156268980114415,8.26114312313599
8.200714425979903,8.262357710929503
8.219789935561039,8.262844460423022
8.107514284822155,8.265750544754352
8.261028090513825,8.269424108454949
8.094706622355446,8.273583154956032
8.116146085554156,8.274326337169025
8.21667485315919,8.276948540236734
8.1566181809619,8.279841090277756
8.164202650858996,8.290646592012141
8.133416888889691,8.292046571767404
8.199663030085304,8.298037175220074
8.138863693963975,8.299434706484364
8.18137444361653,8.302428743533138
8.296623676394839,8.304497096093122
8.27121525311487,8.310214427893
8.244337789927378,8.313192677016161
8.171760752382788,8.314686858868004
8.161534412255833,8.318653491422575
8.204196305749743,8.319870729685142
8.29156235875623,8.32761066238545
8.23016359303126,8.349830781212601
8.329511713154808,8.350107108251317
8.221289925948248,8.350864513872768
8.256053598931132,8.354090235395317
8.28111336296344,8.356266950851666
8.314042172906325,8.362749023638695
8.19418005582368,8.362906118221588
8.281724117472713,8.365642002981591
8.316382217714745,8.36707364634306
8.32677408113611,8.369829555487518
8.249995979682279,8.380139516189853
8.36618249125047,8.394845760901397
8.28931521437086,8.39542332530576
8.330955707746416,8.404494589986866
8.400670887138304,8.414283535081331
8.34290707199341,8.41557663984296
8.36261591000433,8.428705897981803
8.288051589897968,8.434200294183348
8.345679521330162,8.446346676057281
8.31106595392834,8.447090674968509
8.312375772920632,8.455605434467554
8.400056653545246,8.456576183725309
8.397944381979478,8.464393186141209
8.388072054400315,8.46562368161595
8.415781297398375,8.481127068378857
8.334626628425426,8.489603407518416
8.46663947523814,8.490416194986347
8.44967520318086,8.490959990911769
8.412222489537465,8.497193445957517
8.428139150191331,8.497930003304262
8.38030780035336,8.498287807645058
8.502079057300527,8.512306625707094
8.510653443127804,8.513674357824417
8.48088755750259,8.516479011049217
8.39371889732395,8.522141926265647
8.394092014992381,8.522320163225718
8.481556292802248,8.522788025880374
8.380957587569284,8.523585674245021
8.50704966535719,8.52651906096486
8.408491735232476,8.526744275635908
8.445746842168464,8.528504594013663
8.456159844232058,8.529163840606763
8.496565893301284,8.53388347280719
8.44911211051607,8.541375291621303
8.464071752909671,8.549950531608488
8.548662897351992,8.578105618143972
8.531505040454357,8.578821650141043
8.529621005075176,8.579670994230305
8.45284384075676,8.584674781565855
8.594727104257899,8.59484978629392
8.317023031207762,8.598320303601083
8.472727921259201,8.600099147696492
8.58762943651242,8.601576890410179
8.48008330365101,8.60309743192557
8.597536178513334,8.605951975720053
8.521599271406101,8.613043991012045
8.599810798974401,8.623309805982528
8.55498151478755,8.633713341531486
8.609150996108362,8.636216624547437
8.640726424495597,8.64341032137264
8.56801583513327,8.645437252007914
8.583064551081236,8.652617868546661
8.5926230048033,8.660048621815147
8.623535160503826,8.667042190580304
