Birth,Death
4.990635383220706,6.09256499216431
5.111869641125168,6.1370242621374
6.426040895763492,6.508132293535251
6.567732955257512,6.629151170988788
6.579854397424754,6.6364716970575355
6.597183154157676,6.648780098191817
6.617168376125392,6.666498528813898
6.675047241094351,6.7188899429591125
6.684301851372894,6.722321443385945
6.685442973866202,6.726667129277925
6.694765189283544,6.72777663026717
5.783581557052685,6.733405201247013
6.726816325584878,6.765997218470442
6.769131554436001,6.7998292814666925
6.775600584274358,6.800280221491846
6.766187172073387,6.800349879235856
6.81007107471487,6.834773264113261
6.827362636894577,6.851066964023705
6.846332445408052,6.86899417686445
6.863009187619017,6.879667525425916
6.870772649391256,6.888042090870542
6.877500889936584,6.896591600063989
6.883755802673477,6.900502163116901
6.884433092288081,6.90210776746448
6.893834373924278,6.90906831619086
6.876995598639898,6.913209052134716
6.901298215526154,6.919152541164297
6.904192104858566,6.919463776199333
6.918347522163685,6.933212845277426
6.912585117605013,6.935338214001238
6.935185694499978,6.946811292612802
6.946699375503613,6.958704084937599
6.960811933965999,6.970631731083859
6.961508385498746,6.973177528503472
6.970584405634032,6.980248391020837
6.976330199982158,6.985669069642405
6.980407581661268,6.9891970474562335
6.989296071699304,6.999065134322714
6.994577499512687,7.0023408834424306
6.99634886699755,7.004177083500185
6.075781221687984,7.006245431647519
7.005006812145496,7.011137295973242
7.025415337148733,7.030618393116839
7.029320552337098,7.0350586327999185
7.0368274195027425,7.0422729969580535
7.048886218010239,7.053107812556956
7.050767387909904,7.054245997894584
7.049200884079255,7.054600811812038
7.046311707629005,7.066453646823366
7.079319487161229,7.082244733094931
7.094706494255206,7.09691469670693
7.095163746116725,7.097123935342917
7.100037629169719,7.106074939194624
7.103451670723416,7.106399754980104
7.107669385473457,7.110555391830753
7.105201366654001,7.110697793071381
7.110745423723813,7.112737677302977
7.112451582316467,7.115168383103191
7.120492183394575,7.1224904839517515
7.1231928417169,7.125243532914931
7.131621549144768,7.133532533770202
7.134073780133324,7.135910019235479
7.135636658146041,7.137435440418874
7.137190181514825,7.138556855320409
7.1459981496050204,7.147002399388979
7.147125226974822,7.151975622934751
7.154122665517448,7.15483346331059
7.156555463171262,7.156791253618621
7.187088635677583,7.187711550257179
7.192473576494706,7.192674350525699
7.194524584305796,7.194914560067141
7.199410350402148,7.199588682604854
7.199233102875041,7.200202388575614
7.201140717759145,7.201149143962985
7.204921043999093,7.2049466404046445
7.205902152504905,7.206207958023347
7.206341753311641,7.206491417082489
7.208226153545411,7.2083199368592865
7.212144389553259,7.212301261028951
7.215352743927269,7.215373413996527
7.214899294186598,7.2170914807470945
6.2184680266412835,7.219055343731048
7.222505364330402,7.2225603459621945
7.226419207035406,7.226486428087515
7.227170712959378,7.2272930009906595
7.248121543928221,7.248163096338043
6.224970738779078,7.25210414343848
7.254578624720446,7.254580073256623
5.968534976937008,7.264685743635551
5.790790808502436,7.295011027245728
5.6040782820778645,7.331414325534224
5.741078260757831,7.397419111458249
5.323222248062166,7.402167186637249
6.153984876629011,7.432576605993997
7.176965092269938,7.468405942309454
5.8886687683527725,7.480492553436566
7.499175413936655,7.499674190366479
7.015121076073285,7.506685407774021
5.972904176979682,7.522852489523023
6.040207685589166,7.5231210040549215
7.168739803257723,7.527538044244725
5.9718155838748,7.529725876616397
5.657137365764843,7.53352904870416
5.87820107586899,7.5379183614381
5.771141212379916,7.5438407033097885
5.893708025096956,7.551991561457658
6.38819867857751,7.554553583212211
6.055780244894695,7.556280851973324
6.052630127104351,7.5569188800677916
6.048710850753878,7.558188001813162
5.764746213402759,7.560845396537537
5.95623931248204,7.562178742866657
6.119664382230585,7.562829150051921
5.935332902339951,7.566600817358075
6.149066607735222,7.567544517696057
6.354552781540633,7.582418144062075
6.720192732448822,7.583996711596573
