Birth,Death
7.7585945660549935,7.910742944304419
7.765931786594529,7.925250503072185
7.765846284157169,7.970000129389145
7.8422022398263325,8.009885194902683
7.936789479142209,8.064845547047895
7.910414736214337,8.0813427011837
7.961332786282587,8.0956508961714
8.051961091438251,8.133753309247869
8.039324379971324,8.135909549505929
7.995394942304156,8.143856782980496
8.067918402783697,8.182859673511196
8.14341092879777,8.194331745249936
8.119498478266713,8.214612835614908
8.108780446510172,8.228258401241238
8.127901108259032,8.240937350078884
8.169472841297395,8.259735169674938
8.148282572382543,8.3140849686259
8.241101439024106,8.364850942088566
8.283726140657162,8.397234092719437
8.291594687320252,8.428062027578438
8.297176325495162,8.451835594871593
8.310960840304524,8.45221691943498
8.397580864117622,8.455961816078014
8.303629891724128,8.456477497467823
8.444037442271028,8.50455168867692
8.418137592418873,8.506465669935587
8.46302413793319,8.5146719282832
8.005633707558061,8.595256799176688
8.050403095187779,8.617750259225323
8.512275290074056,8.651625785277009
8.628808011526647,8.733000630007982
8.747498535991031,8.748209250435092
8.706975292909398,8.764453346226116
8.681233274832575,8.769063736157102
8.772173980826189,8.780494212947813
8.797460271100631,8.801318821503301
8.760220422004867,8.817970251508797
8.517393614613967,8.830855664929937
8.509479787167866,8.830898886857355
8.804599359176837,8.85145635743268
8.740159447266423,8.855780684412203
8.72718173438668,8.876159895014325
8.608624992511853,8.881779811169764
8.794869878697465,8.888680306392995
8.835329771380284,8.937900787040576
8.812720873009628,8.958463384890972
8.97836480658458,9.006875812467516
9.001560252809934,9.038862076185028
9.018255988662704,9.055207335801624
9.025433773248963,9.06813757356436
9.088602377514011,9.105503134481161
9.070822794460568,9.106757648453303
9.097122488375781,9.108906185575364
8.870588757614758,9.13126369281447
8.995123063392754,9.15020258082663
8.985566013408574,9.152963154230417
9.043595030164838,9.188564620632611
8.904737135295303,9.211539452713458
8.90294820766595,9.212153388850249
9.16302395228573,9.218544841008246
9.079014947627632,9.224347835817891
9.246930583568629,9.273063207213005
9.073728399386308,9.277400965692422
9.1918794895487,9.316854754874171
9.08523003866572,9.328250210638089
9.239562925795239,9.34804296539291
9.263283856686662,9.35599546188041
9.119937798854867,9.36694087534698
8.86282139901785,9.369391782190373
9.352444427505896,9.370069504823144
9.33603284603235,9.372229311934703
9.28466642103008,9.38428946846015
9.320508043229504,9.40352383329861
9.291827360410274,9.412641499463849
9.350681839519728,9.417503545139748
9.297282270373294,9.422226535405738
8.946544510568204,9.430973803382525
9.327761214823472,9.438430432475078
9.404335427578857,9.439546222775416
9.25290589577169,9.44457496190299
9.280186258720079,9.461805911498228
9.45263463066155,9.46719703655544
9.451673118016151,9.468534889771378
9.478464337999121,9.479505787232952
9.154426439768027,9.480053086887962
9.190116412362809,9.518863601959293
9.430347206760082,9.521955098827307
9.26668771833885,9.54280666139999
9.449371672875856,9.56005521837697
9.479844674528547,9.577005284952483
9.19732849271881,9.577299395169483
9.510818800711911,9.581684323805796
9.49211353434941,9.58979437723228
9.599671389841577,9.601362468011683
9.206019562531468,9.626049563058253
9.544731001532195,9.63734238357747
9.645013430922699,9.65740029809659
9.528898066497135,9.664434398297582
9.416836137819894,9.692342426117463
9.433975215537018,9.695493012910745
9.690161016231833,9.702062349469958
9.714666610756016,9.717607079079428
9.664736156278682,9.730436555623516
9.771463411826527,9.782273258786564
9.768541349535614,9.812155143130372
9.79156183888798,9.813501725587134
9.797354575129061,9.833347603247438
9.827952162670282,9.866369403223302
9.864303927423382,9.871984142805395
9.639006224535205,9.872265801219529
9.635109083492413,9.875495654397394
9.840153389942042,9.906945378184005
9.33323402190278,9.925195164594868
9.349379684571304,9.95559477358678
9.375585758181575,9.96923854346332
9.911535508647582,9.974649546352039
9.97885527709724,9.996793843827277
9.514354972581847,10.017260069895752
9.580004550314888,10.038002679859567
10.106390251732705,10.12869286512731
9.943667640357251,10.162453489489808
10.168446002166327,10.183408391276645
10.054068989478798,10.202680805960256
10.076443361461802,10.205176637696738
9.692235551690352,10.262208826648036
10.157143872469437,10.271565310705585
10.30640665156022,10.330909511485869
10.228539831674038,10.356768109887241
10.272175992783717,10.381851822056952
9.887997266884827,10.387609713419662
10.27727131068437,10.38854013898673
10.260289777122484,10.484845274082161
