Birth,Death
7.577231046827478,7.794242433127527
7.609167177197527,7.812122698150418
7.850425365974539,8.07383055905721
7.917891250498306,8.075349593377311
7.9445476093846334,8.080700410116286
7.9899037227665035,8.09674082883768
7.954588993778632,8.111421820788806
7.982384161600059,8.118567006764195
7.927324693416237,8.13781178731433
7.971155496924739,8.146334858465138
7.990214411826534,8.150062364041503
7.988924867204597,8.15358252027568
7.989740155412389,8.16950796546528
8.013967239113036,8.172101093844837
7.983802055630255,8.18277028233809
7.987065871946472,8.18473496816591
8.085091401791862,8.19445551495107
8.011926333486528,8.200370086592766
8.04521968949614,8.202482899842572
8.02955773297774,8.204853176596416
8.107322910679338,8.206129757695118
8.05912721088364,8.20860925647616
8.062099573763827,8.227969939334992
8.10760141897498,8.236686318666479
8.0938754499285,8.238365962626421
8.085735708740966,8.241919454256491
8.068862966168423,8.253731426706294
8.130160537825397,8.267701931024787
8.118757128885758,8.270307797494631
8.182086900713891,8.274063441777114
8.115009170196394,8.276611608185428
8.109374054827693,8.281380176174682
8.088393619136802,8.282268541084681
8.141704901904038,8.29886572267895
8.111767555591195,8.30606758356667
8.250339277339647,8.318095207155821
8.225621363921348,8.325695317802667
8.192075459116841,8.340502813924676
8.267761941655767,8.342465478023584
8.194169802418216,8.343479653897392
8.249004487734938,8.344037390177505
8.254789031356792,8.347043765906784
8.188856515220035,8.347288949628055
8.176780369801703,8.350416488463658
8.19008740051693,8.351038879262129
8.235328907332743,8.351512543187546
8.272464043440973,8.354172649874316
8.188383600962489,8.357673677557443
8.184171124242607,8.367807137172711
8.196622395053932,8.368405600722639
8.244754172490381,8.375034510112616
8.25524424111466,8.375537625120286
8.241063535034542,8.385000099651748
8.252595251452222,8.388553550805526
8.31372606436263,8.394687890064162
8.288248330417112,8.395651261986446
8.254956428513488,8.409885221040234
8.297355183367905,8.413533577475821
8.32501809697899,8.417657149452143
8.298105786939997,8.423102311077917
8.342271342494648,8.424972701774644
8.410772555332432,8.431514575162844
8.27521207907106,8.447765514670722
8.390806049815554,8.447778637746573
8.280768829980438,8.448091886608712
8.287692422800374,8.44988086712667
8.342784892923115,8.454411448383457
8.392997196106908,8.46877005349771
8.325274927283637,8.469111971422755
8.299555857620158,8.474335096483014
8.289262263910626,8.48044477593621
8.31710746459823,8.482799408598932
8.335688455376975,8.488478566845984
8.35611831427314,8.491027339198222
8.376376563920923,8.49498476602739
8.399314030886933,8.499087028687793
8.416048558396563,8.515790195483271
8.361370069268139,8.528037603570915
8.417814464950608,8.531178598970346
8.446248905971885,8.53584413172953
8.448064185089985,8.547889038383593
8.48289198758097,8.581348415418484
8.588596954621337,8.595593888416921
8.479501280349863,8.599847857443745
